https://www.CryptoDataDownload.com
id,unix,date,symbol,open,high,low,close,vwap,Volume XRP,Volume USD,tradecount
442333,1569110400,2019-09-22 00:00:00,XRP/USD,0.28953,0.28971,0.26826,0.27650,0.27702,16752034.43309372,4631937.520750414,4054
442332,1569024000,2019-09-21 00:00:00,XRP/USD,0.29372,0.29768,0.28600,0.28953,0.29095,10050641.99492855,2909962.376791663,2726
442331,1568937600,2019-09-20 00:00:00,XRP/USD,0.30208,0.30208,0.28400,0.29363,0.29194,19757076.20444623,5801270.285911547,4536
442330,1568851200,2019-09-19 00:00:00,XRP/USD,0.31335,0.31335,0.28200,0.30170,0.29738,45104933.97465684,13608158.58015397,10168
442329,1568764800,2019-09-18 00:00:00,XRP/USD,0.28551,0.32700,0.28539,0.31356,0.30993,48588431.24289795,15235388.500523081,11181
442328,1568678400,2019-09-17 00:00:00,XRP/USD,0.26139,0.29921,0.25992,0.28556,0.28404,48460715.45915799,13838441.906517154,11153
442327,1568592000,2019-09-16 00:00:00,XRP/USD,0.26063,0.26354,0.25658,0.26112,0.26010,7709818.98949840,2013187.9345378224,2131
442326,1568505600,2019-09-15 00:00:00,XRP/USD,0.26232,0.26443,0.25917,0.26043,0.26117,4210364.36731435,1096505.1921796761,1133
442325,1568419200,2019-09-14 00:00:00,XRP/USD,0.25594,0.26520,0.25449,0.26188,0.26167,6796946.35969209,1779984.3126761646,1918
442324,1568332800,2019-09-13 00:00:00,XRP/USD,0.25415,0.25606,0.25224,0.25594,0.25413,5306749.60827072,1358209.494740808,1408
442323,1568246400,2019-09-12 00:00:00,XRP/USD,0.25557,0.25683,0.25059,0.25397,0.25339,8377479.87666769,2127628.564277293,2419
442322,1568160000,2019-09-11 00:00:00,XRP/USD,0.25856,0.25992,0.25101,0.25534,0.25423,4965662.99660038,1267932.389551941,1988
442321,1568073600,2019-09-10 00:00:00,XRP/USD,0.25841,0.26358,0.25310,0.25854,0.25892,8825734.68757277,2281805.446125064,3001
442320,1567987200,2019-09-09 00:00:00,XRP/USD,0.26253,0.26492,0.25651,0.25877,0.26004,9371041.73399573,2424944.469506075,2325
442319,1567900800,2019-09-08 00:00:00,XRP/USD,0.26043,0.26638,0.25470,0.26250,0.26046,10955349.81548972,2875779.3265660517,2782
442318,1567814400,2019-09-07 00:00:00,XRP/USD,0.25134,0.26350,0.25058,0.26048,0.25901,7974020.12924765,2077072.7632664277,2457
442317,1567728000,2019-09-06 00:00:00,XRP/USD,0.25638,0.25995,0.24704,0.25153,0.25395,7387216.05811881,1858106.455098624,2640
442316,1567641600,2019-09-05 00:00:00,XRP/USD,0.25859,0.25907,0.25262,0.25623,0.25620,5292889.14210814,1356196.9848823687,2121
442315,1567555200,2019-09-04 00:00:00,XRP/USD,0.26268,0.26285,0.25635,0.25883,0.25992,7412718.13488823,1918633.8348531206,2220
442314,1567468800,2019-09-03 00:00:00,XRP/USD,0.26192,0.26730,0.25849,0.26321,0.26284,5152004.26717593,1356059.0431633764,1790
442313,1567382400,2019-09-02 00:00:00,XRP/USD,0.25689,0.26510,0.25377,0.26166,0.25878,6173359.75554506,1615321.3136359204,1900
442312,1567296000,2019-09-01 00:00:00,XRP/USD,0.25785,0.25896,0.25094,0.25660,0.25646,4963039.25025847,1273515.8716163235,1337
442311,1567209600,2019-08-31 00:00:00,XRP/USD,0.25527,0.26049,0.25308,0.25799,0.25667,4052170.19429727,1045419.3884267526,1291
442310,1567123200,2019-08-30 00:00:00,XRP/USD,0.25703,0.25720,0.25246,0.25546,0.25480,4060414.09270876,1037273.38412338,1749
442309,1567036800,2019-08-29 00:00:00,XRP/USD,0.25584,0.26234,0.24719,0.25693,0.25394,14508992.85258913,3727795.533615725,4173
442308,1566950400,2019-08-28 00:00:00,XRP/USD,0.26849,0.26923,0.24602,0.25627,0.25479,11648475.25344657,2985154.753200752,3831
442307,1566864000,2019-08-27 00:00:00,XRP/USD,0.27021,0.27021,0.26404,0.26911,0.26782,3899056.57139131,1049275.1139271155,1393
442306,1566777600,2019-08-26 00:00:00,XRP/USD,0.27008,0.28053,0.26649,0.27011,0.27222,8632938.38015196,2331842.985862846,2487
442305,1566691200,2019-08-25 00:00:00,XRP/USD,0.27191,0.27630,0.26601,0.26985,0.27122,7355971.65787510,1985008.9518775956,2066
442304,1566604800,2019-08-24 00:00:00,XRP/USD,0.27745,0.27798,0.26301,0.27166,0.27025,6844469.42528310,1859368.564072407,2152
442303,1566518400,2019-08-23 00:00:00,XRP/USD,0.27067,0.27883,0.26779,0.27744,0.27429,6188869.18709025,1717039.867266319,2405
442302,1566432000,2019-08-22 00:00:00,XRP/USD,0.26601,0.27416,0.26044,0.27132,0.26844,10305119.21121247,2795984.944386167,2716
442301,1566345600,2019-08-21 00:00:00,XRP/USD,0.27407,0.30999,0.25794,0.26571,0.26475,9356993.04791775,2486246.622762225,3129
442300,1566259200,2019-08-20 00:00:00,XRP/USD,0.28250,0.28250,0.27005,0.27406,0.27488,5335717.53063080,1462306.7464446772,1919
442299,1566172800,2019-08-19 00:00:00,XRP/USD,0.28350,0.29065,0.27626,0.28232,0.28314,10350159.33058749,2922056.9822114604,3256
442298,1566086400,2019-08-18 00:00:00,XRP/USD,0.26603,0.29200,0.26366,0.28321,0.28071,13633044.98841755,3861014.671169735,3305
442297,1566000000,2019-08-17 00:00:00,XRP/USD,0.26110,0.26953,0.25811,0.26593,0.26373,9362872.38895643,2489868.654395183,2048
442296,1565913600,2019-08-16 00:00:00,XRP/USD,0.26376,0.26503,0.25442,0.26111,0.26059,9759005.28403247,2548173.869713718,2963
442295,1565827200,2019-08-15 00:00:00,XRP/USD,0.26301,0.26843,0.24856,0.26454,0.26005,18285612.07328606,4837275.817867095,5565
442294,1565740800,2019-08-14 00:00:00,XRP/USD,0.29687,0.29745,0.23355,0.26189,0.26297,32208160.99156691,8434995.282081459,9976
442293,1565654400,2019-08-13 00:00:00,XRP/USD,0.30056,0.30067,0.29186,0.29690,0.29620,6044891.19237385,1794728.1950157962,1693
442292,1565568000,2019-08-12 00:00:00,XRP/USD,0.30248,0.30494,0.29764,0.30033,0.30026,4173070.96376477,1253298.4025474733,1156
442291,1565481600,2019-08-11 00:00:00,XRP/USD,0.29823,0.30604,0.29435,0.30216,0.30138,5494460.71951605,1660206.2510089695,2130
442290,1565395200,2019-08-10 00:00:00,XRP/USD,0.29592,0.30531,0.29100,0.29812,0.29794,8309487.50703160,2477224.4155962607,2856
442289,1565308800,2019-08-09 00:00:00,XRP/USD,0.30815,0.30836,0.28940,0.29617,0.29861,9627121.82443703,2851264.670743515,3171
442288,1565222400,2019-08-08 00:00:00,XRP/USD,0.31091,0.31144,0.30370,0.30800,0.30695,6472290.41799361,1993465.4487420318,2231
442287,1565136000,2019-08-07 00:00:00,XRP/USD,0.31089,0.31580,0.30654,0.31098,0.31039,7708269.65140903,2397117.69619518,2402
442286,1565049600,2019-08-06 00:00:00,XRP/USD,0.32155,0.32470,0.30646,0.31103,0.31568,9673364.01777384,3008706.4104481973,2865
442285,1564963200,2019-08-05 00:00:00,XRP/USD,0.31994,0.33171,0.31960,0.32144,0.32403,7997125.12086019,2570595.8988492996,3130
442284,1564876800,2019-08-04 00:00:00,XRP/USD,0.31615,0.32345,0.31230,0.31938,0.31922,4929140.96459717,1574269.0412730442,1954
442283,1564790400,2019-08-03 00:00:00,XRP/USD,0.31174,0.31798,0.31127,0.31598,0.31508,3766905.75530355,1190266.8805608156,1209
442282,1564704000,2019-08-02 00:00:00,XRP/USD,0.31672,0.31798,0.30943,0.31144,0.31358,4469917.10392790,1392110.9828473052,1509
442281,1564617600,2019-08-01 00:00:00,XRP/USD,0.31981,0.31981,0.31179,0.31656,0.31453,5530287.12998209,1750667.6938671304,1524
442280,1564531200,2019-07-31 00:00:00,XRP/USD,0.31870,0.32400,0.31403,0.31997,0.31827,7037107.92171528,2251663.421711238,2023
442279,1564444800,2019-07-30 00:00:00,XRP/USD,0.30984,0.32200,0.30638,0.31867,0.31661,6633394.99064839,2113863.9816699224,2528
442278,1564358400,2019-07-29 00:00:00,XRP/USD,0.31176,0.31425,0.30540,0.31017,0.30890,5758971.30958886,1786260.1310951766,1632
442277,1564272000,2019-07-28 00:00:00,XRP/USD,0.30979,0.31432,0.29918,0.31162,0.30852,6424178.71591601,2001902.5714537469,2411
442276,1564185600,2019-07-27 00:00:00,XRP/USD,0.32300,0.32799,0.30560,0.30967,0.31735,11260332.55964237,3486987.183744453,3085
442275,1564099200,2019-07-26 00:00:00,XRP/USD,0.31339,0.32552,0.30768,0.32391,0.31685,8408533.61347890,2723608.1227419507,2670
442274,1564012800,2019-07-25 00:00:00,XRP/USD,0.31545,0.32386,0.31156,0.31300,0.31709,11051515.51028125,3459124.3547180314,2834
442273,1563926400,2019-07-24 00:00:00,XRP/USD,0.30702,0.31850,0.30276,0.31611,0.31089,8802360.01005772,2782514.0227793455,2998
442272,1563840000,2019-07-23 00:00:00,XRP/USD,0.32063,0.32063,0.30580,0.30784,0.31236,8312933.90417188,2559053.573060272,2728
442271,1563753600,2019-07-22 00:00:00,XRP/USD,0.33237,0.33242,0.31551,0.32086,0.32198,7483761.16790931,2401239.608335381,2251
442270,1563667200,2019-07-21 00:00:00,XRP/USD,0.33308,0.33552,0.32142,0.33127,0.32694,17351703.26148067,5748098.739430702,3822
442269,1563580800,2019-07-20 00:00:00,XRP/USD,0.31988,0.34189,0.31916,0.33349,0.33055,11145432.89741249,3716890.4169580913,3165
442268,1563494400,2019-07-19 00:00:00,XRP/USD,0.32117,0.32287,0.31000,0.32022,0.31740,12277147.78371323,3931388.2633006508,3316
442267,1563408000,2019-07-18 00:00:00,XRP/USD,0.31100,0.32734,0.30372,0.32098,0.31775,13758558.46921076,4416222.09744727,4861
442266,1563321600,2019-07-17 00:00:00,XRP/USD,0.29780,0.32487,0.29344,0.31029,0.30998,13563627.86674505,4208658.090772321,5226
442265,1563235200,2019-07-16 00:00:00,XRP/USD,0.31329,0.32032,0.28350,0.29510,0.30274,19808672.77454147,5845539.335767187,6629
442264,1563148800,2019-07-15 00:00:00,XRP/USD,0.31425,0.32362,0.29566,0.31378,0.31112,18338937.43209953,5754391.78744419,5265
442263,1563062400,2019-07-14 00:00:00,XRP/USD,0.33227,0.33555,0.30000,0.31506,0.31516,12678746.60604096,3994565.905699265,6075
442262,1562976000,2019-07-13 00:00:00,XRP/USD,0.34480,0.34523,0.32401,0.33203,0.33193,9825848.52679323,3262476.486351156,3257
442261,1562889600,2019-07-12 00:00:00,XRP/USD,0.32913,0.35041,0.31922,0.34480,0.33292,15424935.23715318,5318517.669770417,6261
442260,1562803200,2019-07-11 00:00:00,XRP/USD,0.36113,0.36254,0.30303,0.32936,0.33067,27790811.01052492,9153181.514426488,10309
442259,1562716800,2019-07-10 00:00:00,XRP/USD,0.39333,0.39690,0.34600,0.36114,0.36490,28511713.05431839,10296720.052436544,9833
442258,1562630400,2019-07-09 00:00:00,XRP/USD,0.40217,0.40791,0.39000,0.39426,0.39952,9184774.85779061,3621189.3354325257,3632
442257,1562544000,2019-07-08 00:00:00,XRP/USD,0.39877,0.40470,0.39332,0.40276,0.39878,8640989.26706644,3480244.837203679,3006
442256,1562457600,2019-07-07 00:00:00,XRP/USD,0.38923,0.40126,0.38651,0.39899,0.39422,8587748.16693076,3426425.6411237037,2328
442255,1562371200,2019-07-06 00:00:00,XRP/USD,0.37955,0.41083,0.37955,0.38923,0.39503,12562020.65141373,4889515.298149766,3389
442254,1562284800,2019-07-05 00:00:00,XRP/USD,0.38701,0.38776,0.37400,0.37940,0.38031,15411302.68160087,5847048.23739937,4234
442253,1562198400,2019-07-04 00:00:00,XRP/USD,0.40594,0.40633,0.38574,0.38708,0.39515,6824391.98207923,2641585.6484232284,2893
442252,1562112000,2019-07-03 00:00:00,XRP/USD,0.39799,0.40682,0.39504,0.40591,0.40144,12872221.25736651,5224963.33057764,4198
442251,1562025600,2019-07-02 00:00:00,XRP/USD,0.40487,0.40880,0.38132,0.39776,0.39217,20090657.45584704,7991259.909637718,5827
442250,1561939200,2019-07-01 00:00:00,XRP/USD,0.39224,0.41891,0.38500,0.40500,0.39998,18870294.04528479,7642469.08834034,6034
442249,1561852800,2019-06-30 00:00:00,XRP/USD,0.42511,0.42698,0.39116,0.39216,0.40608,13916347.39165225,5457434.793110346,4749
442248,1561766400,2019-06-29 00:00:00,XRP/USD,0.42446,0.42743,0.40020,0.42477,0.41492,19011843.91311782,8075660.938975056,6022
442247,1561680000,2019-06-28 00:00:00,XRP/USD,0.40423,0.42517,0.39650,0.42469,0.40955,18776697.35143409,7974275.598180544,6816
442246,1561593600,2019-06-27 00:00:00,XRP/USD,0.46197,0.46734,0.38709,0.40413,0.42003,63179156.00535011,25532592.31644214,20135
442245,1561507200,2019-06-26 00:00:00,XRP/USD,0.46637,0.49500,0.39000,0.46268,0.47153,52225039.64684463,24163481.343802072,20050
442244,1561420800,2019-06-25 00:00:00,XRP/USD,0.47213,0.47510,0.45486,0.46612,0.46562,19147113.44922606,8924852.520953251,7038
442243,1561334400,2019-06-24 00:00:00,XRP/USD,0.46601,0.47426,0.44550,0.47236,0.45937,16785034.93195344,7928579.100457528,6367
442242,1561248000,2019-06-23 00:00:00,XRP/USD,0.47330,0.48832,0.45939,0.46612,0.47491,17249733.90359835,8040445.967145262,7142
442241,1561161600,2019-06-22 00:00:00,XRP/USD,0.44500,0.50861,0.44220,0.47403,0.47101,38332481.01516377,18170745.975618083,15489
442240,1561075200,2019-06-21 00:00:00,XRP/USD,0.43056,0.45000,0.43056,0.44500,0.44052,14263309.76800716,6347172.846763186,5711
442239,1560988800,2019-06-20 00:00:00,XRP/USD,0.43458,0.43634,0.42127,0.42999,0.42860,13450761.18905542,5783692.80368194,4624
442238,1560902400,2019-06-19 00:00:00,XRP/USD,0.42742,0.43913,0.42439,0.43489,0.43144,12028479.52526866,5231065.460744088,3742
442237,1560816000,2019-06-18 00:00:00,XRP/USD,0.44843,0.45583,0.41744,0.42715,0.43553,24774113.35630608,10582262.52014614,8136
442236,1560729600,2019-06-17 00:00:00,XRP/USD,0.42809,0.46289,0.42675,0.44774,0.44268,23084835.83481372,10336004.396679496,8791
442235,1560643200,2019-06-16 00:00:00,XRP/USD,0.41055,0.44200,0.40852,0.42900,0.42464,24276909.31283265,10414794.095205206,9243
442234,1560556800,2019-06-15 00:00:00,XRP/USD,0.40426,0.41414,0.40276,0.41103,0.40871,7786309.01537010,3200406.5945875724,2882
442233,1560470400,2019-06-14 00:00:00,XRP/USD,0.39970,0.40571,0.39196,0.40394,0.39743,10482603.54282271,4234342.875087805,3335
442232,1560384000,2019-06-13 00:00:00,XRP/USD,0.40290,0.41000,0.39530,0.39970,0.40235,9622502.42324892,3846114.2185725938,2913
442231,1560297600,2019-06-12 00:00:00,XRP/USD,0.39385,0.40474,0.38863,0.40290,0.39636,12216802.57338281,4922149.756815934,3464
442230,1560211200,2019-06-11 00:00:00,XRP/USD,0.40166,0.40391,0.38318,0.39386,0.39164,11619193.20487948,4576335.435673832,3398
442229,1560124800,2019-06-10 00:00:00,XRP/USD,0.38522,0.40500,0.38021,0.40138,0.39479,17786164.03595567,7139010.520751888,4756
442228,1560038400,2019-06-09 00:00:00,XRP/USD,0.40861,0.41149,0.36821,0.38540,0.38712,23692762.21975531,9131190.559493696,7217
442227,1559952000,2019-06-08 00:00:00,XRP/USD,0.42013,0.42281,0.40251,0.40838,0.41168,8141640.44274785,3324883.124009367,3151
442226,1559865600,2019-06-07 00:00:00,XRP/USD,0.41991,0.43200,0.41567,0.42086,0.42254,15869849.59557053,6678984.900791814,4843
442225,1559779200,2019-06-06 00:00:00,XRP/USD,0.39948,0.42692,0.39160,0.42031,0.41060,24554412.15429918,10320464.972573489,7138
442224,1559692800,2019-06-05 00:00:00,XRP/USD,0.39800,0.40601,0.38788,0.40090,0.39915,19770991.02298137,7926190.301113231,6161
442223,1559606400,2019-06-04 00:00:00,XRP/USD,0.41767,0.44350,0.38400,0.39746,0.40190,34883699.03639149,13864875.01900416,12490
442222,1559520000,2019-06-03 00:00:00,XRP/USD,0.44433,0.46459,0.41721,0.41767,0.44074,31575066.07613436,13187957.848019037,9507
442221,1559433600,2019-06-02 00:00:00,XRP/USD,0.42969,0.44749,0.42877,0.44509,0.44031,5927092.92555062,2638089.790233325,2380
442220,1559347200,2019-06-01 00:00:00,XRP/USD,0.43750,0.44173,0.41738,0.42932,0.43137,5905264.98594088,2535248.3637641384,2525
442219,1559260800,2019-05-31 00:00:00,XRP/USD,0.41694,0.44139,0.40613,0.43844,0.42362,8670749.88288105,3801603.578650368,3746
442218,1559174400,2019-05-30 00:00:00,XRP/USD,0.44426,0.47800,0.40000,0.41903,0.44534,24524183.48605696,10276368.60616245,9456
442217,1559088000,2019-05-29 00:00:00,XRP/USD,0.44890,0.45746,0.42029,0.44427,0.44342,12370659.32899987,5495912.820094772,4883
442216,1559001600,2019-05-28 00:00:00,XRP/USD,0.43400,0.46000,0.39000,0.44915,0.43786,20896253.74500973,9385552.369571121,6588
442215,1558915200,2019-05-27 00:00:00,XRP/USD,0.40944,0.44771,0.40638,0.43443,0.42288,13104292.86198262,5692897.948031109,5561
442214,1558828800,2019-05-26 00:00:00,XRP/USD,0.38735,0.41578,0.37630,0.41001,0.39512,9952715.03554297,4080712.6917229732,2991
442213,1558742400,2019-05-25 00:00:00,XRP/USD,0.38358,0.39795,0.38228,0.38776,0.38842,3132241.28016011,1214557.8787948843,1262
442212,1558656000,2019-05-24 00:00:00,XRP/USD,0.38077,0.39550,0.37155,0.38484,0.38862,7254658.63542199,2791882.829255799,2278
442211,1558569600,2019-05-23 00:00:00,XRP/USD,0.37099,0.38494,0.36116,0.38013,0.37443,8793383.19158175,3342628.752615971,2469
442210,1558483200,2019-05-22 00:00:00,XRP/USD,0.39749,0.41345,0.36471,0.37215,0.38867,11718431.69542849,4361014.355453713,3741
442209,1558396800,2019-05-21 00:00:00,XRP/USD,0.39971,0.40915,0.38772,0.39827,0.39738,6190844.77122499,2465627.7470357767,2295
442208,1558310400,2019-05-20 00:00:00,XRP/USD,0.41877,0.41877,0.38000,0.39941,0.39732,9271639.02039496,3703185.341135951,3569
442207,1558224000,2019-05-19 00:00:00,XRP/USD,0.37220,0.42969,0.37045,0.41952,0.40525,14409829.31237203,6045211.593126315,5298
442206,1558137600,2019-05-18 00:00:00,XRP/USD,0.38958,0.39500,0.36322,0.37213,0.37783,7540713.18871956,2806125.5989182102,2434
442205,1558051200,2019-05-17 00:00:00,XRP/USD,0.41993,0.42496,0.35800,0.39029,0.38091,19811754.02536679,7732329.478560405,7299
442204,1557964800,2019-05-16 00:00:00,XRP/USD,0.45887,0.48000,0.37400,0.42010,0.42961,28586449.51325841,12009167.440519856,10578
442203,1557878400,2019-05-15 00:00:00,XRP/USD,0.40820,0.46900,0.40690,0.45943,0.43535,28900494.78905457,13277754.32093534,10173
442202,1557792000,2019-05-14 00:00:00,XRP/USD,0.32425,0.42444,0.32299,0.40853,0.38603,38454221.00608406,15709702.907615522,14800
442201,1557705600,2019-05-13 00:00:00,XRP/USD,0.30983,0.33210,0.30772,0.32502,0.32479,8178477.32098648,2658168.698867026,2881
442200,1557619200,2019-05-12 00:00:00,XRP/USD,0.32070,0.33144,0.30206,0.31071,0.31559,9109993.17534673,2830565.9795119823,2965
442199,1557532800,2019-05-11 00:00:00,XRP/USD,0.29754,0.34098,0.29697,0.32220,0.31945,13325562.23060177,4293496.15069989,5159
442198,1557446400,2019-05-10 00:00:00,XRP/USD,0.29218,0.30063,0.29066,0.29739,0.29620,4153576.44547613,1235232.0991201464,1302
442197,1557360000,2019-05-09 00:00:00,XRP/USD,0.29734,0.29971,0.29013,0.29333,0.29448,2146320.25101091,629580.1192290302,939
442196,1557273600,2019-05-08 00:00:00,XRP/USD,0.29389,0.29852,0.29117,0.29705,0.29587,1426637.00010356,423782.5208807625,670
442195,1557187200,2019-05-07 00:00:00,XRP/USD,0.30000,0.30400,0.29275,0.29339,0.29916,3095010.63034040,908045.16883557,1004
442194,1557100800,2019-05-06 00:00:00,XRP/USD,0.29759,0.30619,0.29164,0.30000,0.29853,3010753.53277311,903226.059831933,946
442193,1557014400,2019-05-05 00:00:00,XRP/USD,0.29959,0.30113,0.29572,0.29722,0.29816,1700932.43975429,505551.13974377007,458
442192,1556928000,2019-05-04 00:00:00,XRP/USD,0.30238,0.31250,0.29462,0.29977,0.30283,3258022.06699817,976657.2750240414,996
442191,1556841600,2019-05-03 00:00:00,XRP/USD,0.29647,0.30741,0.29495,0.30201,0.30215,3217026.20391838,971574.08384539,1611
442190,1556755200,2019-05-02 00:00:00,XRP/USD,0.29994,0.30169,0.29502,0.29658,0.29835,1806348.64636972,535726.8815403316,669
442189,1556668800,2019-05-01 00:00:00,XRP/USD,0.30554,0.30896,0.29562,0.29916,0.30101,4479992.54941707,1340234.5710836106,1280
442188,1556582400,2019-04-30 00:00:00,XRP/USD,0.28882,0.30839,0.28783,0.30501,0.30208,4750228.47358606,1448867.1867284842,1775
442187,1556496000,2019-04-29 00:00:00,XRP/USD,0.29095,0.29493,0.28397,0.28797,0.28956,4562204.61543846,1313778.0631078135,1238
442186,1556409600,2019-04-28 00:00:00,XRP/USD,0.29189,0.29529,0.28779,0.29083,0.29119,1797591.34412790,522793.4906127171,705
442185,1556323200,2019-04-27 00:00:00,XRP/USD,0.29498,0.29585,0.29029,0.29108,0.29217,1946789.03265433,566671.3516250224,712
442184,1556236800,2019-04-26 00:00:00,XRP/USD,0.28600,0.29443,0.28222,0.29379,0.28863,4159134.71716544,1221912.1885560346,1797
442183,1556150400,2019-04-25 00:00:00,XRP/USD,0.30099,0.30803,0.27959,0.28649,0.29447,6572599.98257682,1882984.1690084334,2183
442182,1556064000,2019-04-24 00:00:00,XRP/USD,0.32047,0.32145,0.29020,0.30099,0.30167,7858518.14331812,2365335.375957321,3243
442181,1555977600,2019-04-23 00:00:00,XRP/USD,0.32425,0.32830,0.32007,0.32035,0.32515,3889915.13587985,1246134.31377911,1343
442180,1555891200,2019-04-22 00:00:00,XRP/USD,0.32191,0.33266,0.31877,0.32409,0.32601,4209887.47390312,1364382.431417262,1575
442179,1555804800,2019-04-21 00:00:00,XRP/USD,0.32820,0.32965,0.31760,0.32232,0.32081,2184580.90893726,704134.1185686577,1002
442178,1555718400,2019-04-20 00:00:00,XRP/USD,0.33205,0.33438,0.32305,0.32807,0.33087,2598930.67753212,852631.1873779626,748
442177,1555632000,2019-04-19 00:00:00,XRP/USD,0.33529,0.33529,0.32725,0.33198,0.33079,2346705.59217202,779059.3224892672,957
442176,1555545600,2019-04-18 00:00:00,XRP/USD,0.33532,0.34880,0.33381,0.33650,0.33965,5341213.78674656,1797318.4392402174,1598
442175,1555459200,2019-04-17 00:00:00,XRP/USD,0.32566,0.34187,0.32070,0.33535,0.33197,4769307.91582192,1599387.409570881,1702
442174,1555372800,2019-04-16 00:00:00,XRP/USD,0.31820,0.32657,0.31607,0.32656,0.32123,2443713.45078971,798019.0644898878,948
442173,1555286400,2019-04-15 00:00:00,XRP/USD,0.32954,0.33264,0.31341,0.31932,0.32266,3366739.09379036,1075067.1274291377,1653
442172,1555200000,2019-04-14 00:00:00,XRP/USD,0.32647,0.33103,0.32200,0.32954,0.32630,1423804.18030269,469200.42957694846,802
442171,1555113600,2019-04-13 00:00:00,XRP/USD,0.32458,0.33660,0.32267,0.32613,0.32894,1805102.61615180,588698.1162055865,966
442170,1555027200,2019-04-12 00:00:00,XRP/USD,0.32915,0.33031,0.31800,0.32578,0.32464,3071776.51564790,1000723.3532677728,1340
442169,1554940800,2019-04-11 00:00:00,XRP/USD,0.35425,0.35475,0.32200,0.32966,0.33429,6925953.04122799,2283209.6795712193,2619
442168,1554854400,2019-04-10 00:00:00,XRP/USD,0.34995,0.36109,0.34900,0.35424,0.35615,3644300.51590560,1290957.0147543997,1367
442167,1554768000,2019-04-09 00:00:00,XRP/USD,0.35909,0.35909,0.34872,0.34999,0.35270,2945922.42444640,1031043.3893319955,1158
442166,1554681600,2019-04-08 00:00:00,XRP/USD,0.36160,0.37041,0.34952,0.35882,0.35959,5330171.14614389,1912572.0106593505,2382
442165,1554595200,2019-04-07 00:00:00,XRP/USD,0.35220,0.36591,0.35087,0.36289,0.35943,3202102.14910346,1162010.8488881546,1509
442164,1554508800,2019-04-06 00:00:00,XRP/USD,0.36299,0.36350,0.34760,0.35253,0.35646,6678842.65735752,2354492.4019982466,2146
442163,1554422400,2019-04-05 00:00:00,XRP/USD,0.33119,0.37906,0.33084,0.36370,0.36463,12152119.73798178,4419725.948703974,4419
442162,1554336000,2019-04-04 00:00:00,XRP/USD,0.34214,0.34917,0.32572,0.33072,0.33645,6731795.02373320,2226339.250249044,3195
442161,1554249600,2019-04-03 00:00:00,XRP/USD,0.35341,0.37500,0.32800,0.34206,0.35907,20065110.18589862,6863471.590188482,7544
442160,1554163200,2019-04-02 00:00:00,XRP/USD,0.31189,0.36000,0.31103,0.35334,0.33655,17049897.47215172,6024410.7728100885,6148
442159,1554076800,2019-04-01 00:00:00,XRP/USD,0.30808,0.31338,0.30808,0.31208,0.31137,1548010.39875477,483103.08524338866,882
442158,1553990400,2019-03-31 00:00:00,XRP/USD,0.30996,0.31050,0.30700,0.30811,0.30895,1013841.13480553,312374.59204493184,556
442157,1553904000,2019-03-30 00:00:00,XRP/USD,0.30698,0.31690,0.30635,0.30967,0.31098,2600805.65071896,805391.4858581404,1358
442156,1553817600,2019-03-29 00:00:00,XRP/USD,0.30504,0.30941,0.30270,0.30700,0.30651,2159636.61390117,663008.4404676592,1201
442155,1553731200,2019-03-28 00:00:00,XRP/USD,0.30882,0.30910,0.30317,0.30500,0.30554,2360563.54524549,719971.8812998744,1121
442154,1553644800,2019-03-27 00:00:00,XRP/USD,0.30105,0.31000,0.29876,0.30920,0.30587,4903068.37146271,1516028.7404562698,2377
442153,1553558400,2019-03-26 00:00:00,XRP/USD,0.30090,0.30164,0.29109,0.30088,0.29718,3727167.45060923,1121430.1425393051,1744
442152,1553472000,2019-03-25 00:00:00,XRP/USD,0.30557,0.30659,0.29791,0.30091,0.30147,3447616.31250303,1037422.2245952868,1677
442151,1553385600,2019-03-24 00:00:00,XRP/USD,0.30951,0.30951,0.30305,0.30574,0.30576,2192593.95207123,670363.6749062579,1178
442150,1553299200,2019-03-23 00:00:00,XRP/USD,0.30863,0.31137,0.30774,0.30965,0.30896,1034324.22255923,320278.49551546556,588
442149,1553212800,2019-03-22 00:00:00,XRP/USD,0.30795,0.31155,0.30606,0.30950,0.30949,1764329.29191207,546059.9158467856,788
442148,1553126400,2019-03-21 00:00:00,XRP/USD,0.31719,0.31826,0.30047,0.30908,0.30920,3690102.55136176,1140536.8965748928,1998
442147,1553040000,2019-03-20 00:00:00,XRP/USD,0.31418,0.31993,0.30940,0.31668,0.31357,2032217.64743829,643562.6845907577,1007
442146,1552953600,2019-03-19 00:00:00,XRP/USD,0.31298,0.31523,0.31090,0.31471,0.31297,2199566.53256572,692225.5834637576,904
442145,1552867200,2019-03-18 00:00:00,XRP/USD,0.31400,0.31817,0.31050,0.31302,0.31364,2443740.40641051,764939.6220146179,1127
442144,1552780800,2019-03-17 00:00:00,XRP/USD,0.31741,0.31755,0.31283,0.31419,0.31454,1572260.37589628,493988.4875028522,698
442143,1552694400,2019-03-16 00:00:00,XRP/USD,0.31301,0.32000,0.30240,0.31770,0.31592,7361942.32670871,2338889.077195357,2077
442142,1552608000,2019-03-15 00:00:00,XRP/USD,0.30968,0.31552,0.30861,0.31288,0.31228,1776749.35649855,555909.3386612663,951
442141,1552521600,2019-03-14 00:00:00,XRP/USD,0.31260,0.31437,0.30600,0.30957,0.30976,2611567.89688500,808463.0738386895,1127
